account_id,metric_time,tenure_metric,count_unscaled,scaling,unfriend_28avg_84obs
1319,2020-03-22,81.0,2,0.345679012345679,0.691358024691358
1319,2020-03-29,88.0,2,0.3333333333333333,0.6666666666666666
1319,2020-04-05,95.0,2,0.3333333333333333,0.6666666666666666
1319,2020-04-12,102.0,2,0.3333333333333333,0.6666666666666666
1319,2020-04-19,109.0,2,0.3333333333333333,0.6666666666666666
1319,2020-04-26,116.0,2,0.3333333333333333,0.6666666666666666
1319,2020-05-03,123.0,2,0.3333333333333333,0.6666666666666666
1319,2020-05-10,130.0,2,0.3333333333333333,0.6666666666666666
1320,2020-02-02,16.0,1,1.75,1.75
1320,2020-02-09,23.0,1,1.2173913043478262,1.2173913043478262
1320,2020-02-16,30.0,2,0.9333333333333333,1.8666666666666667
1320,2020-02-23,37.0,2,0.7567567567567568,1.5135135135135136
1320,2020-03-01,44.0,2,0.6363636363636364,1.2727272727272727
1320,2020-03-08,51.0,2,0.5490196078431373,1.0980392156862746
1320,2020-03-15,58.0,2,0.4827586206896552,0.9655172413793104
1320,2020-03-22,65.0,2,0.4307692307692308,0.8615384615384616
1320,2020-03-29,72.0,2,0.3888888888888889,0.7777777777777778
1320,2020-04-05,79.0,2,0.35443037974683544,0.7088607594936709
1320,2020-04-12,86.0,2,0.3333333333333333,0.6666666666666666
1320,2020-04-19,93.0,1,0.3333333333333333,0.3333333333333333
1320,2020-04-26,100.0,1,0.3333333333333333,0.3333333333333333
1320,2020-05-03,107.0,1,0.3333333333333333,0.3333333333333333
1321,2020-03-01,59.0,1,0.4745762711864407,0.4745762711864407
1321,2020-03-08,66.0,1,0.42424242424242425,0.42424242424242425
1321,2020-03-15,73.0,1,0.3835616438356164,0.3835616438356164
1321,2020-03-22,80.0,1,0.35,0.35
1321,2020-03-29,87.0,1,0.3333333333333333,0.3333333333333333
1321,2020-04-05,94.0,1,0.3333333333333333,0.3333333333333333
1321,2020-04-12,101.0,1,0.3333333333333333,0.3333333333333333
1321,2020-04-19,108.0,1,0.3333333333333333,0.3333333333333333
1321,2020-04-26,115.0,1,0.3333333333333333,0.3333333333333333
1321,2020-05-03,122.0,1,0.3333333333333333,0.3333333333333333
1321,2020-05-10,129.0,1,0.3333333333333333,0.3333333333333333
1322,2020-05-10,122.0,1,0.3333333333333333,0.3333333333333333
1323,2020-02-09,36.0,1,0.7777777777777778,0.7777777777777778
1323,2020-02-16,43.0,1,0.6511627906976745,0.6511627906976745
1323,2020-02-23,50.0,1,0.56,0.56
1323,2020-03-01,57.0,2,0.49122807017543857,0.9824561403508771
1323,2020-03-08,64.0,2,0.4375,0.875
1323,2020-03-15,71.0,2,0.39436619718309857,0.7887323943661971
1323,2020-03-22,78.0,2,0.358974358974359,0.717948717948718
1323,2020-03-29,85.0,2,0.3333333333333333,0.6666666666666666
1323,2020-04-05,92.0,2,0.3333333333333333,0.6666666666666666
1323,2020-04-12,99.0,2,0.3333333333333333,0.6666666666666666
1323,2020-04-19,106.0,2,0.3333333333333333,0.6666666666666666
1323,2020-04-26,113.0,2,0.3333333333333333,0.6666666666666666
1323,2020-05-03,120.0,1,0.3333333333333333,0.3333333333333333
1323,2020-05-10,127.0,1,0.3333333333333333,0.3333333333333333
1324,2020-02-02,15.0,2,1.8666666666666667,3.7333333333333334
1324,2020-02-09,22.0,2,1.2727272727272727,2.5454545454545454
1324,2020-02-16,29.0,2,0.9655172413793104,1.9310344827586208
1326,2020-02-02,23.0,1,1.2173913043478262,1.2173913043478262
1326,2020-02-09,30.0,1,0.9333333333333333,0.9333333333333333
1326,2020-02-16,37.0,1,0.7567567567567568,0.7567567567567568
1326,2020-02-23,44.0,1,0.6363636363636364,0.6363636363636364
1326,2020-03-01,51.0,1,0.5490196078431373,0.5490196078431373
1326,2020-03-08,58.0,1,0.4827586206896552,0.4827586206896552
1326,2020-03-15,65.0,1,0.4307692307692308,0.4307692307692308
1326,2020-03-22,72.0,1,0.3888888888888889,0.3888888888888889
1326,2020-03-29,79.0,1,0.35443037974683544,0.35443037974683544
1326,2020-04-05,86.0,1,0.3333333333333333,0.3333333333333333
1326,2020-04-12,93.0,1,0.3333333333333333,0.3333333333333333
1329,2020-03-22,56.0,1,0.5,0.5
1329,2020-03-29,63.0,1,0.4444444444444444,0.4444444444444444
1329,2020-04-05,70.0,1,0.4,0.4
1329,2020-04-12,77.0,2,0.36363636363636365,0.7272727272727273
1329,2020-04-19,84.0,2,0.3333333333333333,0.6666666666666666
1329,2020-04-26,91.0,2,0.3333333333333333,0.6666666666666666
1329,2020-05-03,98.0,2,0.3333333333333333,0.6666666666666666
1329,2020-05-10,105.0,2,0.3333333333333333,0.6666666666666666
1331,2020-05-10,127.0,1,0.3333333333333333,0.3333333333333333
1333,2020-02-16,20.0,1,1.4,1.4
1333,2020-02-23,27.0,1,1.037037037037037,1.037037037037037
1333,2020-03-01,34.0,1,0.8235294117647058,0.8235294117647058
1333,2020-03-08,41.0,1,0.6829268292682927,0.6829268292682927
1333,2020-03-15,48.0,2,0.5833333333333334,1.1666666666666667
1333,2020-03-22,55.0,2,0.509090909090909,1.018181818181818
1333,2020-03-29,62.0,2,0.45161290322580644,0.9032258064516129
1333,2020-04-05,69.0,2,0.4057971014492754,0.8115942028985508
1333,2020-04-12,76.0,2,0.3684210526315789,0.7368421052631579
1333,2020-04-19,83.0,2,0.3373493975903614,0.6746987951807228
1333,2020-04-26,90.0,1,0.3333333333333333,0.3333333333333333
1333,2020-05-03,97.0,1,0.3333333333333333,0.3333333333333333
1333,2020-05-10,104.0,1,0.3333333333333333,0.3333333333333333
1334,2020-04-19,106.0,2,0.3333333333333333,0.6666666666666666
1334,2020-04-26,113.0,2,0.3333333333333333,0.6666666666666666
1334,2020-05-03,120.0,2,0.3333333333333333,0.6666666666666666
1334,2020-05-10,127.0,2,0.3333333333333333,0.6666666666666666
1335,2020-03-29,78.0,1,0.358974358974359,0.358974358974359
1335,2020-04-05,85.0,1,0.3333333333333333,0.3333333333333333
1335,2020-04-12,92.0,1,0.3333333333333333,0.3333333333333333
1335,2020-04-19,99.0,1,0.3333333333333333,0.3333333333333333
1335,2020-04-26,106.0,1,0.3333333333333333,0.3333333333333333
1335,2020-05-03,113.0,2,0.3333333333333333,0.6666666666666666
1335,2020-05-10,120.0,2,0.3333333333333333,0.6666666666666666
1336,2020-02-02,25.0,1,1.12,1.12
1336,2020-02-09,32.0,1,0.875,0.875
1336,2020-02-16,39.0,1,0.717948717948718,0.717948717948718
1336,2020-02-23,46.0,1,0.6086956521739131,0.6086956521739131
1336,2020-03-01,53.0,1,0.5283018867924528,0.5283018867924528
1336,2020-03-08,60.0,1,0.4666666666666667,0.4666666666666667
1336,2020-03-15,67.0,1,0.417910447761194,0.417910447761194
1336,2020-03-22,74.0,1,0.3783783783783784,0.3783783783783784
1336,2020-03-29,81.0,1,0.345679012345679,0.345679012345679
1336,2020-04-05,88.0,1,0.3333333333333333,0.3333333333333333
1336,2020-04-12,95.0,1,0.3333333333333333,0.3333333333333333
1336,2020-04-19,102.0,1,0.3333333333333333,0.3333333333333333
1337,2020-02-09,34.0,1,0.8235294117647058,0.8235294117647058
1337,2020-02-16,41.0,1,0.6829268292682927,0.6829268292682927
1337,2020-02-23,48.0,1,0.5833333333333334,0.5833333333333334
1337,2020-03-01,55.0,1,0.509090909090909,0.509090909090909
1337,2020-03-08,62.0,2,0.45161290322580644,0.9032258064516129
1337,2020-03-15,69.0,2,0.4057971014492754,0.8115942028985508
1337,2020-03-22,76.0,2,0.3684210526315789,0.7368421052631579
1337,2020-03-29,83.0,2,0.3373493975903614,0.6746987951807228
1337,2020-04-05,90.0,2,0.3333333333333333,0.6666666666666666
1337,2020-04-12,97.0,2,0.3333333333333333,0.6666666666666666
1337,2020-04-19,104.0,2,0.3333333333333333,0.6666666666666666
1337,2020-04-26,111.0,2,0.3333333333333333,0.6666666666666666
1337,2020-05-03,118.0,1,0.3333333333333333,0.3333333333333333
1337,2020-05-10,125.0,1,0.3333333333333333,0.3333333333333333
1338,2020-02-09,38.0,1,0.7368421052631579,0.7368421052631579
1338,2020-02-16,45.0,2,0.6222222222222222,1.2444444444444445
1338,2020-02-23,52.0,2,0.5384615384615384,1.0769230769230769
1338,2020-03-01,59.0,2,0.4745762711864407,0.9491525423728814
1338,2020-03-08,66.0,2,0.42424242424242425,0.8484848484848485
1338,2020-03-15,73.0,2,0.3835616438356164,0.7671232876712328
1338,2020-03-22,80.0,2,0.35,0.7
1338,2020-03-29,87.0,2,0.3333333333333333,0.6666666666666666
1338,2020-04-05,94.0,2,0.3333333333333333,0.6666666666666666
1338,2020-04-12,101.0,2,0.3333333333333333,0.6666666666666666
1338,2020-04-19,108.0,2,0.3333333333333333,0.6666666666666666
1338,2020-04-26,115.0,2,0.3333333333333333,0.6666666666666666
1338,2020-05-03,122.0,1,0.3333333333333333,0.3333333333333333
1340,2020-03-01,58.0,1,0.4827586206896552,0.4827586206896552
1340,2020-03-08,65.0,1,0.4307692307692308,0.4307692307692308
1340,2020-03-15,72.0,1,0.3888888888888889,0.3888888888888889
1340,2020-03-22,79.0,1,0.35443037974683544,0.35443037974683544
1340,2020-03-29,86.0,1,0.3333333333333333,0.3333333333333333
1340,2020-04-05,93.0,1,0.3333333333333333,0.3333333333333333
1340,2020-04-12,100.0,1,0.3333333333333333,0.3333333333333333
1340,2020-04-19,107.0,1,0.3333333333333333,0.3333333333333333
1340,2020-04-26,114.0,1,0.3333333333333333,0.3333333333333333
1340,2020-05-03,121.0,2,0.3333333333333333,0.6666666666666666
1340,2020-05-10,128.0,2,0.3333333333333333,0.6666666666666666
1341,2020-05-10,127.0,1,0.3333333333333333,0.3333333333333333
1343,2020-02-16,20.0,2,1.4,2.8
1343,2020-02-23,27.0,2,1.037037037037037,2.074074074074074
1343,2020-03-01,34.0,2,0.8235294117647058,1.6470588235294117
1343,2020-03-08,41.0,2,0.6829268292682927,1.3658536585365855
1343,2020-03-15,48.0,2,0.5833333333333334,1.1666666666666667
1343,2020-03-22,55.0,2,0.509090909090909,1.018181818181818
1343,2020-03-29,62.0,2,0.45161290322580644,0.9032258064516129
1343,2020-04-05,69.0,2,0.4057971014492754,0.8115942028985508
1343,2020-04-12,76.0,2,0.3684210526315789,0.7368421052631579
1343,2020-04-19,83.0,2,0.3373493975903614,0.6746987951807228
1343,2020-04-26,90.0,2,0.3333333333333333,0.6666666666666666
1343,2020-05-03,97.0,2,0.3333333333333333,0.6666666666666666
1344,2020-02-02,31.0,1,0.9032258064516129,0.9032258064516129
1344,2020-02-09,38.0,1,0.7368421052631579,0.7368421052631579
1344,2020-02-16,45.0,1,0.6222222222222222,0.6222222222222222
1344,2020-02-23,52.0,1,0.5384615384615384,0.5384615384615384
1344,2020-03-01,59.0,1,0.4745762711864407,0.4745762711864407
1344,2020-03-08,66.0,1,0.42424242424242425,0.42424242424242425
1344,2020-03-15,73.0,1,0.3835616438356164,0.3835616438356164
1344,2020-03-22,80.0,1,0.35,0.35
1344,2020-03-29,87.0,1,0.3333333333333333,0.3333333333333333
1344,2020-04-05,94.0,1,0.3333333333333333,0.3333333333333333
1344,2020-04-12,101.0,1,0.3333333333333333,0.3333333333333333
1344,2020-04-19,108.0,1,0.3333333333333333,0.3333333333333333
1344,2020-04-26,115.0,1,0.3333333333333333,0.3333333333333333
1344,2020-05-03,122.0,1,0.3333333333333333,0.3333333333333333
1344,2020-05-10,129.0,1,0.3333333333333333,0.3333333333333333
1346,2020-03-01,42.0,1,0.6666666666666666,0.6666666666666666
1346,2020-03-08,49.0,1,0.5714285714285714,0.5714285714285714
1346,2020-03-15,56.0,1,0.5,0.5
1346,2020-03-22,63.0,1,0.4444444444444444,0.4444444444444444
1346,2020-03-29,70.0,1,0.4,0.4
1346,2020-04-05,77.0,1,0.36363636363636365,0.36363636363636365
1346,2020-04-12,84.0,1,0.3333333333333333,0.3333333333333333
1346,2020-04-19,91.0,1,0.3333333333333333,0.3333333333333333
1346,2020-04-26,98.0,1,0.3333333333333333,0.3333333333333333
1346,2020-05-03,105.0,1,0.3333333333333333,0.3333333333333333
1346,2020-05-10,112.0,1,0.3333333333333333,0.3333333333333333
1348,2020-03-01,40.0,1,0.7,0.7
1348,2020-03-08,47.0,1,0.5957446808510638,0.5957446808510638
1348,2020-03-15,54.0,1,0.5185185185185185,0.5185185185185185
1348,2020-03-22,61.0,1,0.45901639344262296,0.45901639344262296
1348,2020-03-29,68.0,1,0.4117647058823529,0.4117647058823529
1348,2020-04-05,75.0,1,0.37333333333333335,0.37333333333333335
1348,2020-04-12,82.0,1,0.34146341463414637,0.34146341463414637
1348,2020-04-19,89.0,1,0.3333333333333333,0.3333333333333333
1348,2020-04-26,96.0,1,0.3333333333333333,0.3333333333333333
1348,2020-05-03,103.0,1,0.3333333333333333,0.3333333333333333
1348,2020-05-10,110.0,1,0.3333333333333333,0.3333333333333333
1350,2020-02-09,19.0,1,1.4736842105263157,1.4736842105263157
1350,2020-02-16,26.0,1,1.0769230769230769,1.0769230769230769
1350,2020-02-23,33.0,1,0.8484848484848485,0.8484848484848485
1350,2020-03-01,40.0,1,0.7,0.7
1350,2020-03-08,47.0,1,0.5957446808510638,0.5957446808510638
1350,2020-03-15,54.0,1,0.5185185185185185,0.5185185185185185
1351,2020-05-10,104.0,1,0.3333333333333333,0.3333333333333333
1352,2020-04-26,109.0,1,0.3333333333333333,0.3333333333333333
1352,2020-05-03,116.0,1,0.3333333333333333,0.3333333333333333
1352,2020-05-10,123.0,1,0.3333333333333333,0.3333333333333333
1353,2020-02-02,21.0,1,1.3333333333333333,1.3333333333333333
1353,2020-02-09,28.0,1,1.0,1.0
1353,2020-02-16,35.0,1,0.8,0.8
1353,2020-02-23,42.0,1,0.6666666666666666,0.6666666666666666
1353,2020-03-01,49.0,1,0.5714285714285714,0.5714285714285714
1353,2020-03-08,56.0,1,0.5,0.5
1353,2020-03-15,63.0,1,0.4444444444444444,0.4444444444444444
1353,2020-03-22,70.0,1,0.4,0.4
1353,2020-03-29,77.0,1,0.36363636363636365,0.36363636363636365
1353,2020-04-05,84.0,1,0.3333333333333333,0.3333333333333333
1354,2020-02-02,27.0,1,1.037037037037037,1.037037037037037
1354,2020-02-09,34.0,1,0.8235294117647058,0.8235294117647058
1354,2020-02-16,41.0,1,0.6829268292682927,0.6829268292682927
1354,2020-02-23,48.0,1,0.5833333333333334,0.5833333333333334
1354,2020-03-01,55.0,1,0.509090909090909,0.509090909090909
1354,2020-03-08,62.0,1,0.45161290322580644,0.45161290322580644
1354,2020-03-15,69.0,1,0.4057971014492754,0.4057971014492754
1354,2020-03-22,76.0,1,0.3684210526315789,0.3684210526315789
1354,2020-03-29,83.0,1,0.3373493975903614,0.3373493975903614
1354,2020-04-05,90.0,1,0.3333333333333333,0.3333333333333333
1355,2020-04-05,89.0,1,0.3333333333333333,0.3333333333333333
1355,2020-04-12,96.0,1,0.3333333333333333,0.3333333333333333
1355,2020-04-19,103.0,1,0.3333333333333333,0.3333333333333333
1355,2020-04-26,110.0,1,0.3333333333333333,0.3333333333333333
1355,2020-05-03,117.0,1,0.3333333333333333,0.3333333333333333
1355,2020-05-10,124.0,1,0.3333333333333333,0.3333333333333333
1356,2020-02-09,39.0,1,0.717948717948718,0.717948717948718
1356,2020-02-16,46.0,1,0.6086956521739131,0.6086956521739131
1356,2020-02-23,53.0,1,0.5283018867924528,0.5283018867924528
1356,2020-03-01,60.0,1,0.4666666666666667,0.4666666666666667
1356,2020-03-08,67.0,1,0.417910447761194,0.417910447761194
1356,2020-03-15,74.0,1,0.3783783783783784,0.3783783783783784
1356,2020-03-22,81.0,1,0.345679012345679,0.345679012345679
1356,2020-03-29,88.0,2,0.3333333333333333,0.6666666666666666
1356,2020-04-05,95.0,2,0.3333333333333333,0.6666666666666666
1356,2020-04-12,102.0,2,0.3333333333333333,0.6666666666666666
1356,2020-04-19,109.0,2,0.3333333333333333,0.6666666666666666
1356,2020-04-26,116.0,2,0.3333333333333333,0.6666666666666666
1356,2020-05-03,123.0,1,0.3333333333333333,0.3333333333333333
1356,2020-05-10,130.0,2,0.3333333333333333,0.6666666666666666
1357,2020-02-02,17.0,1,1.6470588235294117,1.6470588235294117
1357,2020-02-09,24.0,1,1.1666666666666667,1.1666666666666667
1357,2020-02-16,31.0,1,0.9032258064516129,0.9032258064516129
1357,2020-02-23,38.0,1,0.7368421052631579,0.7368421052631579
1357,2020-03-01,45.0,1,0.6222222222222222,0.6222222222222222
1357,2020-03-08,52.0,1,0.5384615384615384,0.5384615384615384
1357,2020-03-15,59.0,1,0.4745762711864407,0.4745762711864407
1357,2020-03-22,66.0,2,0.42424242424242425,0.8484848484848485
1357,2020-03-29,73.0,2,0.3835616438356164,0.7671232876712328
1357,2020-04-05,80.0,2,0.35,0.7
1357,2020-04-12,87.0,2,0.3333333333333333,0.6666666666666666
1357,2020-04-19,94.0,1,0.3333333333333333,0.3333333333333333
1357,2020-04-26,101.0,1,0.3333333333333333,0.3333333333333333
1357,2020-05-03,108.0,2,0.3333333333333333,0.6666666666666666
1357,2020-05-10,115.0,2,0.3333333333333333,0.6666666666666666
1358,2020-03-29,71.0,1,0.39436619718309857,0.39436619718309857
1358,2020-04-05,78.0,1,0.358974358974359,0.358974358974359
1358,2020-04-12,85.0,1,0.3333333333333333,0.3333333333333333
1358,2020-04-19,92.0,1,0.3333333333333333,0.3333333333333333
1358,2020-04-26,99.0,1,0.3333333333333333,0.3333333333333333
1358,2020-05-03,106.0,1,0.3333333333333333,0.3333333333333333
1358,2020-05-10,113.0,1,0.3333333333333333,0.3333333333333333
1359,2020-02-23,41.0,1,0.6829268292682927,0.6829268292682927
1359,2020-03-01,48.0,2,0.5833333333333334,1.1666666666666667
1359,2020-03-08,55.0,2,0.509090909090909,1.018181818181818
1359,2020-03-15,62.0,2,0.45161290322580644,0.9032258064516129
1359,2020-03-22,69.0,2,0.4057971014492754,0.8115942028985508
1359,2020-03-29,76.0,2,0.3684210526315789,0.7368421052631579
1359,2020-04-05,83.0,3,0.3373493975903614,1.0120481927710843
1359,2020-04-12,90.0,3,0.3333333333333333,1.0
1359,2020-04-19,97.0,3,0.3333333333333333,1.0
1359,2020-04-26,104.0,3,0.3333333333333333,1.0
1359,2020-05-03,111.0,3,0.3333333333333333,1.0
1359,2020-05-10,118.0,3,0.3333333333333333,1.0
1361,2020-02-23,45.0,1,0.6222222222222222,0.6222222222222222
1361,2020-03-01,52.0,1,0.5384615384615384,0.5384615384615384
1361,2020-03-08,59.0,1,0.4745762711864407,0.4745762711864407
1361,2020-03-15,66.0,1,0.42424242424242425,0.42424242424242425
1361,2020-03-22,73.0,1,0.3835616438356164,0.3835616438356164
1361,2020-03-29,80.0,1,0.35,0.35
1361,2020-04-05,87.0,1,0.3333333333333333,0.3333333333333333
1361,2020-04-12,94.0,1,0.3333333333333333,0.3333333333333333
1361,2020-04-19,101.0,1,0.3333333333333333,0.3333333333333333
1361,2020-04-26,108.0,1,0.3333333333333333,0.3333333333333333
1361,2020-05-03,115.0,1,0.3333333333333333,0.3333333333333333
1361,2020-05-10,122.0,2,0.3333333333333333,0.6666666666666666
1365,2020-02-23,41.0,1,0.6829268292682927,0.6829268292682927
1365,2020-03-01,48.0,1,0.5833333333333334,0.5833333333333334
1365,2020-03-08,55.0,1,0.509090909090909,0.509090909090909
1365,2020-03-15,62.0,1,0.45161290322580644,0.45161290322580644
1365,2020-03-22,69.0,1,0.4057971014492754,0.4057971014492754
1365,2020-03-29,76.0,1,0.3684210526315789,0.3684210526315789
1365,2020-04-05,83.0,1,0.3373493975903614,0.3373493975903614
1365,2020-04-12,90.0,1,0.3333333333333333,0.3333333333333333
1365,2020-04-19,97.0,1,0.3333333333333333,0.3333333333333333
1365,2020-04-26,104.0,1,0.3333333333333333,0.3333333333333333
1365,2020-05-03,111.0,1,0.3333333333333333,0.3333333333333333
1365,2020-05-10,118.0,1,0.3333333333333333,0.3333333333333333
1368,2020-02-16,24.0,1,1.1666666666666667,1.1666666666666667
1368,2020-02-23,31.0,1,0.9032258064516129,0.9032258064516129
1368,2020-03-01,38.0,1,0.7368421052631579,0.7368421052631579
1368,2020-03-08,45.0,1,0.6222222222222222,0.6222222222222222
1368,2020-03-15,52.0,1,0.5384615384615384,0.5384615384615384
1368,2020-03-22,59.0,1,0.4745762711864407,0.4745762711864407
1368,2020-03-29,66.0,1,0.42424242424242425,0.42424242424242425
1368,2020-04-05,73.0,1,0.3835616438356164,0.3835616438356164
1368,2020-04-12,80.0,2,0.35,0.7
1368,2020-04-19,87.0,2,0.3333333333333333,0.6666666666666666
1368,2020-04-26,94.0,2,0.3333333333333333,0.6666666666666666
1368,2020-05-03,101.0,2,0.3333333333333333,0.6666666666666666
1368,2020-05-10,108.0,1,0.3333333333333333,0.3333333333333333
1369,2020-03-22,58.0,1,0.4827586206896552,0.4827586206896552
1369,2020-03-29,65.0,1,0.4307692307692308,0.4307692307692308
1369,2020-04-05,72.0,1,0.3888888888888889,0.3888888888888889
1369,2020-04-12,79.0,1,0.35443037974683544,0.35443037974683544
1369,2020-04-19,86.0,1,0.3333333333333333,0.3333333333333333
1369,2020-04-26,93.0,1,0.3333333333333333,0.3333333333333333
1369,2020-05-03,100.0,1,0.3333333333333333,0.3333333333333333
1369,2020-05-10,107.0,1,0.3333333333333333,0.3333333333333333
1370,2020-02-02,30.0,1,0.9333333333333333,0.9333333333333333
1370,2020-02-09,37.0,1,0.7567567567567568,0.7567567567567568
1370,2020-02-16,44.0,1,0.6363636363636364,0.6363636363636364
1370,2020-02-23,51.0,1,0.5490196078431373,0.5490196078431373
1370,2020-03-01,58.0,1,0.4827586206896552,0.4827586206896552
1370,2020-03-08,65.0,1,0.4307692307692308,0.4307692307692308
1370,2020-03-15,72.0,1,0.3888888888888889,0.3888888888888889
1370,2020-03-22,79.0,1,0.35443037974683544,0.35443037974683544
1370,2020-03-29,86.0,1,0.3333333333333333,0.3333333333333333
1370,2020-04-05,93.0,2,0.3333333333333333,0.6666666666666666
1370,2020-04-12,100.0,1,0.3333333333333333,0.3333333333333333
1370,2020-04-19,107.0,1,0.3333333333333333,0.3333333333333333
1370,2020-04-26,114.0,1,0.3333333333333333,0.3333333333333333
1370,2020-05-03,121.0,1,0.3333333333333333,0.3333333333333333
1370,2020-05-10,128.0,1,0.3333333333333333,0.3333333333333333
1371,2020-03-22,70.0,1,0.4,0.4
1371,2020-03-29,77.0,1,0.36363636363636365,0.36363636363636365
1371,2020-04-05,84.0,1,0.3333333333333333,0.3333333333333333
1371,2020-04-12,91.0,1,0.3333333333333333,0.3333333333333333
1371,2020-04-19,98.0,1,0.3333333333333333,0.3333333333333333
1371,2020-04-26,105.0,1,0.3333333333333333,0.3333333333333333
1371,2020-05-03,112.0,1,0.3333333333333333,0.3333333333333333
1371,2020-05-10,119.0,1,0.3333333333333333,0.3333333333333333
1372,2020-02-02,31.0,1,0.9032258064516129,0.9032258064516129
1372,2020-02-09,38.0,1,0.7368421052631579,0.7368421052631579
1372,2020-02-16,45.0,1,0.6222222222222222,0.6222222222222222
1372,2020-02-23,52.0,1,0.5384615384615384,0.5384615384615384
1372,2020-03-01,59.0,1,0.4745762711864407,0.4745762711864407
1372,2020-03-08,66.0,1,0.42424242424242425,0.42424242424242425
1372,2020-03-15,73.0,1,0.3835616438356164,0.3835616438356164
1372,2020-03-22,80.0,1,0.35,0.35
1372,2020-03-29,87.0,1,0.3333333333333333,0.3333333333333333
1372,2020-04-05,94.0,1,0.3333333333333333,0.3333333333333333
1374,2020-02-02,17.0,1,1.6470588235294117,1.6470588235294117
1374,2020-02-09,24.0,1,1.1666666666666667,1.1666666666666667
1374,2020-02-16,31.0,1,0.9032258064516129,0.9032258064516129
1374,2020-02-23,38.0,1,0.7368421052631579,0.7368421052631579
1374,2020-03-01,45.0,1,0.6222222222222222,0.6222222222222222
1374,2020-03-08,52.0,1,0.5384615384615384,0.5384615384615384
1374,2020-03-15,59.0,2,0.4745762711864407,0.9491525423728814
1374,2020-03-22,66.0,2,0.42424242424242425,0.8484848484848485
1374,2020-03-29,73.0,2,0.3835616438356164,0.7671232876712328
1374,2020-04-05,80.0,2,0.35,0.7
1374,2020-04-12,87.0,2,0.3333333333333333,0.6666666666666666
1374,2020-04-19,94.0,1,0.3333333333333333,0.3333333333333333
1374,2020-04-26,101.0,1,0.3333333333333333,0.3333333333333333
1374,2020-05-03,108.0,1,0.3333333333333333,0.3333333333333333
1374,2020-05-10,115.0,1,0.3333333333333333,0.3333333333333333
1377,2020-04-05,72.0,1,0.3888888888888889,0.3888888888888889
1377,2020-04-12,79.0,2,0.35443037974683544,0.7088607594936709
1377,2020-04-19,86.0,2,0.3333333333333333,0.6666666666666666
1377,2020-04-26,93.0,2,0.3333333333333333,0.6666666666666666
1377,2020-05-03,100.0,3,0.3333333333333333,1.0
1377,2020-05-10,107.0,3,0.3333333333333333,1.0
1378,2020-03-01,53.0,1,0.5283018867924528,0.5283018867924528
1378,2020-03-08,60.0,1,0.4666666666666667,0.4666666666666667
1378,2020-03-15,67.0,1,0.417910447761194,0.417910447761194
1378,2020-03-22,74.0,1,0.3783783783783784,0.3783783783783784
1378,2020-03-29,81.0,1,0.345679012345679,0.345679012345679
1378,2020-04-05,88.0,1,0.3333333333333333,0.3333333333333333
1378,2020-04-12,95.0,1,0.3333333333333333,0.3333333333333333
1378,2020-04-19,102.0,1,0.3333333333333333,0.3333333333333333
1378,2020-04-26,109.0,1,0.3333333333333333,0.3333333333333333
1378,2020-05-03,116.0,1,0.3333333333333333,0.3333333333333333
1378,2020-05-10,123.0,1,0.3333333333333333,0.3333333333333333
1382,2020-05-03,122.0,1,0.3333333333333333,0.3333333333333333
1382,2020-05-10,129.0,1,0.3333333333333333,0.3333333333333333
1385,2020-02-16,25.0,1,1.12,1.12
1387,2020-03-29,61.0,1,0.45901639344262296,0.45901639344262296
1387,2020-04-05,68.0,1,0.4117647058823529,0.4117647058823529
1387,2020-04-12,75.0,2,0.37333333333333335,0.7466666666666667
1387,2020-04-19,82.0,2,0.34146341463414637,0.6829268292682927
1387,2020-04-26,89.0,3,0.3333333333333333,1.0
1387,2020-05-03,96.0,3,0.3333333333333333,1.0
1387,2020-05-10,103.0,3,0.3333333333333333,1.0
1388,2020-02-23,44.0,2,0.6363636363636364,1.2727272727272727
1388,2020-03-01,51.0,2,0.5490196078431373,1.0980392156862746
1388,2020-03-08,58.0,2,0.4827586206896552,0.9655172413793104
1388,2020-03-15,65.0,2,0.4307692307692308,0.8615384615384616
1388,2020-03-22,72.0,2,0.3888888888888889,0.7777777777777778
1388,2020-03-29,79.0,2,0.35443037974683544,0.7088607594936709
1388,2020-04-05,86.0,2,0.3333333333333333,0.6666666666666666
1388,2020-04-12,93.0,2,0.3333333333333333,0.6666666666666666
1388,2020-04-19,100.0,2,0.3333333333333333,0.6666666666666666
1388,2020-04-26,107.0,2,0.3333333333333333,0.6666666666666666
1388,2020-05-03,114.0,2,0.3333333333333333,0.6666666666666666
1388,2020-05-10,121.0,2,0.3333333333333333,0.6666666666666666
1389,2020-05-10,115.0,1,0.3333333333333333,0.3333333333333333
1392,2020-02-02,29.0,1,0.9655172413793104,0.9655172413793104
1395,2020-04-05,81.0,1,0.345679012345679,0.345679012345679
1395,2020-04-12,88.0,1,0.3333333333333333,0.3333333333333333
1395,2020-04-19,95.0,1,0.3333333333333333,0.3333333333333333
1395,2020-04-26,102.0,1,0.3333333333333333,0.3333333333333333
1395,2020-05-03,109.0,1,0.3333333333333333,0.3333333333333333
1395,2020-05-10,116.0,1,0.3333333333333333,0.3333333333333333
1396,2020-02-02,30.0,1,0.9333333333333333,0.9333333333333333
1396,2020-02-09,37.0,1,0.7567567567567568,0.7567567567567568
